polaridad,texto
2,@Albert_Rivera @PatriciaReyesCs @europapress  Y el contrato único va a ser posible?  Gracias por la respuesta Bnxes
2,Los canales de Latinoamérica como Andrés Navy Extraordinerd o The Top Comics tampoco están nada mal hay muy buen material
1,@agarzon por cierto felicidades  Gran noticia."
1,Hoy es el cumpleaños de lo más molón de La Hoya ¡Felicitad todos a la bonica y maja de @IrlesEva!
1,@doctorgaona Es intrigante la autoexploración de los estados de consciencia a través de un espejo de la mano de un pionero como Gaona
1,@Lakarcel @pimpsokzio ya me lo llevé la semana pasada pensaba que seríais los primeros en darme jo
2,@ULPGC hola   ¿me podrían seguir para hacer una consulta por Mensaje Directo? Muchas gracias
0,@erlik imposible  he tenido un par de horas libres solo. ¡Ha sido una visita fugaz!
0,De las pocas veces que hablamos por skype me pareciste una grandísima persona
1,@AgnesFL1984 Pues tuvo que ser al ponerme el pijama pq últimamente uso vestidos largos.Tengo un ronchón considerable"
0,@chiscoyo hombre!  Yo siempre y con la gente que me cae bien claro con los que me caen mal ni agua  Muacc
2,He vuelto a escuchar Orishas 5 años después y es maravilloso
1,Estoy pasando por una cuerda fina de inestabilidad emocional a gatas
0,A ver que asi a lo tonto me quedan solo 2 dias en Galicia.
2,Como apruebe (o si suspendo pero paso) voy a montar una fiesta y no pararé de beber hasta k mi hígado reviente
1,Os ha dado por un tweet mio del 16 de agosto a la hora de dormir cabrones tendré que silenciar el movil
0,acabo de hablar con alba y ya esroy un poquito mejor
1,@landscps pues imaginate en una casa muy grande
2,vale acabo de ver algo muy desagradable gracias cris y buenas noches
0,@relatosgregorio Gracias a datos como esos hoy día tenemos un mejor catálogo sísmico con datos históricos
1,@hyrulen @PartidoPACMA Claro es que es muy común que en los pueblos no los tengan en pisos los llevan a la huerta y los tienen solos
0,@sammyriotmars Cierto  qué bonico es darles otra vida a los libros
1,@LoraInThePanda @_girlpride_ @Sorendix lo mas gracioso es que diciendo esas cosas solo fomenta aun mas el odio hacia el feminismo
0,@OscarBV96 tio que depresión. Pero no pasa nada el amor lo soluciona todo
1,@wilma_lorenzo No dobles las esquinas! 😱😱 Pon post-its! se queda más cuqui  https://t.co/DFKQaseaNA"
2,@SlaveofJavier experto en hacer reencuentros inolvidables since 1994
1,@JohanaGonzalezD y mi pobre hija tragando no es justo
0,@antobosca ah vale jo Boski yo quería jugar contigo
2,Que entro al youtube i casi tots los videos son de haul material escolar i pos mira
2,Me gustaría arreglar tantas cosas pero no puedo arreglar ninguna y es muy frustrante
1,#TrendingEstreno mi artista favorito es @LEONBENAVENTETW para ver en el @dcodefest  @Los40Trending
1,@ElviraChas #WillyToledo diciéndole a la cara las verdades de #HableConEllas. El primer entrevistado que se atreve a hacerlo en directo
2,@rabiekhd jajajajajaja me meo que yo tengo mi novio y él tiene su novia y estamos los dos contentos
1,@RanLuna13 Ambientado también en Italia es una comedia sobre una serie de parejas y entuertos con honor clase social y mucho humor
1,@virginiadlp ahora es cuando tomo mis notas y comienzo a hacerle preguntas a mi nueva "hija"
0,@rabiekhd @Omr_dh nos hemos conocido hace unos cuantos años y claro surgió el amor
1,me pone muy nerviosa que la gente no entienda que A VECES PUEDO BROMEAR
0,@Juanjok Mira q me gustaría Juan hablar contigo con emoticonos pero está visto que ntros móviles no son compatibles!
2,@lol_spain ¿cuándo son los próximos partidos? ¿Dónde esta el calendario? Gracias
0,@jose97angel ay ayer cuando lo publicaron y lo vi me entró un sentimiento más grande por dentro...
2,OMG esta no he acertado premio para Calvin que tampoco está  1 de 2 aciertos #VMAs
0,@Alex_Yazawa a mi me parece entretenida pero ojala oudiese acceder a las comunidades inglesas
0,@ZoeStrange es que Nacho está haciendo una cadena graciosa
1,@MrPlayforlive Para ser un filler tiene bastante chicha... XDD si es muy bueno entra al Olimpo con el Duel los 2 mejores filler
1,El principio ha sido súper iconic pero con tanto movimiento iba muerta la pobre  #VMAs
2,@rafaMartos_ @IsraelGV2 cari pero ha sido la parte dance después vendrá la parte vocal
2,¡Gracias a ti @cesartgil! Que tengas una buena tarde  #FelizLunes
1,[INFO] IGOT7 no hemos comprartido nada sobre los ISAC porque no esta permitido hacerlo hasta la emisión haced lo mismo hasta entonces
0,@SweetSuricata me pasaba igual xD de todos modos el control de NiOh no me gusta nada
0,@dafnedelray me siento very important jeje no en verdad no esto es una mierda
0,VALE YA FUNCIONA ALELUYA he tenido que cambiar el boton de la palanza derecha por el de la izquierda q estaba roto
1,@hyrulen @PartidoPACMA Tu no tienes familia con huerta y perros no? Los tienen en unas condiciones estupendas
1,@Tu_PS4 @ComunidadFF Pues perfecto una buena cerveza entra siempre bien
1,@pandeliria @eltuitdrink Bien! Yo no se que tiene el mundo en contra de la tercera generación  Mi fav es la primera pero merece la pena.
1,Sólo la Karlita me entiende y me da buenos consejos
1,Voy a dejarme crecer las cejas a tope en plan naturales porque
2,y llegoo @dominguezja para ponernos a gemeliers!! besos desde Motril  @canalfiesta
2,@pau__27 Pero es una alegría ver toda la gente que ha salido en defensa de los clásicos y la cultura estoy gratamente sorprendida
1,@Belunitaaa algúno subiria acongojado por los precipicios
0,Me  he acostumbrado tanto a ver vídeos de @WildHater  pelirojo que veo  los suyos antiguos  y es como
0,@valabina @kuluska y como ya sabemos todos el amor no solo es ciego sino que no entiende de criterio musical
0,@Carter1628 Claro. Tengo mazo de ideas para este último cuarto de año
2,@gallifantes @trinitro @esparver Ese és un fallo grave. No he podido darle un vida plena
0,@angstiness tienen muchos problemas de espalda rodillas y tobillos  pero solo compiten hasta los 22 o así. Con 22 ya eres viejo.
0,@Jorge_LBU estamos enamorados y a veces me hace daño porque se va a chupar culo de otras perras y no me dice nada  #crisis
0,@y2konya justo esta mañana no ha podido insultarlos porque estaba en comisaria AMPLIANDO LA DENUNCIA POR ACOSO
0,la jardi y yo estamos aburridas pa cuándo vienes?  @Parsimonyan
0,@r_falque bueno a veces es lo único que tengo y hay algunos que merecen la pena
1,Por fin mis amigos me empiezan a visitar en mis destinos de trabajo solo han tenido que pasar 5 años!!!! (Bueno en Guada tb tuve  )
1,@FaranduleroYo Jo  no me parece bien porque se va a ir Yessica a la primera pero bueno al menos ha llegado al TOP8 no la esperaba aqui.
0,@montse_garcia  habrá que acompañar la temporada seguramente exitosa de James con un recordatorio frecuente a tu descomunal trabajo
1,@JohanaGonzalezD es la mejor y la peor a la vez. Yo la quiero de vuelta no me la pueden quitar así con otro cuarto puesto en Río
0,@LittleWhore666 casco viejo al final de somera
2,@Currina_ pues no algunos lunes son maravillosos...por ejemplo el de hoy! 😜 Hasta mañana!
1,Oie  adoro mi cuenta  llena de cosas bonitas
1,@iriswextallen pues estarán viendo una serie diferente que tú y yo oye porque no hay absolutamente nada entre esos dos
0,Me encanta estar así de feliz...ojalá y esto toda la vida!!! Buenisimas noches  Gracias te amo @juanjoatleti 😙😘
1,@mariio97 2 asistencias me han faltado para el triple doble
0,Hoy ha sido un día duro y me he pillado un dedo con una puerta y me duele mucho  pero se me pasa sabiendo que mañana veo a @ManuDrugs 💚💚
2,Libros que enganchan desde la primera página y hacen que el tiempo vuele....! Buenisismas noches
1,En fin me voy a dormir dadme unas buenas noches bonitas por MD
2,@dime_quefuedeti Tod@s deberíamos llevar en nuestro día a día está frase ya q tod@s somos inmigrantes en algún lugar.
2,@Laura_Jovi pues Floki será el siguiente  Muchas gracias por haberme ayudado
1,@tenistachanel @100 si haase hace otro set y janowicz el over. Me voy a estar acordando del puto chino toda noche......
0,Decidle a los de spoti que vuelvan a poner la versión acústica de Creep  @radiohead
2,Lo borro y lo rehago
0,Es que es de los abiertos y no lo puedo llevar a clase porque no pudo dejarlo en el asiento que se cae todo
0,@aberron Al final lo acabaremos pagando los consumidores
0,@aladroqe Quizás es porque también hay pocas personas de esas profesiones involucradas en la poítica y si mucho burócrata
0,@cafelluvia Bonito rincón  ¡Qué ganas de ver la nueva web!
1,tengo súper ganas de comerme un peaso de ciego que flipasss pero la cosa es con quién pq nadie quiere beber
0,@KILLYTokio ¡artista! Muchas gracias por ayudarme a dejar el libro bonito
1,me he tenido que poner unos calcetines porque siempre tengo los pies frios y me pone triste calcetines en verano
0,De que color cojo las plumas de mis nuevas flechas???
2,@JaviviCGT poco pero intenso  estoy por pirarme un día a sevilla con el Mario
2,Buen viaje a todos los cod players que van mañana a bcn pasarlo bien y disfrutarlo que yo no puedo
2,No puedo poner el insta histories ese raro  alguna ayuda?
0,@CdeCiencia Bueno el frío es lo de menos siempre te puedes poner un buen abrigo
1,tío pero el final es una mierda me ha dado muchísima pena de verdad pero bueno no hago spoiler pero pf
0,Quiero que en mi foto de carné en lugar de una fotografía de mi cara me dejen poner un emoticono de carita triste
0,Sabía yo  qué triste nadie me hace caso
0,@LahoraALT @asidesastre @molo_cebrian @CriadoEnterado me faltó @p8ladas y eso que estoy deseando escuchar sus viñetas musicales y lo sabe
2,@GuzmanNavarro08 @SaezManu10 plan C de capullos mejor
0,@GreenParadise_ siiiiii tío  el viernes te invito a una litro jurao
1,Estoy en una montaña rusa emocional en la que pilotan mis ovarios. De putis
0,No hay nada más bonito q separarse d una persona y q al tiempo t diga q t echa de menos... pero a mi no m va a pasar
2,@__beatriizzzz fresquita... lo único malo fue que nos quitaron el banco bueno
0,Y en mi momento de alta autoestima/ego les puedo asegurar que mi sonrisa se contagia  (en persona obviamente)
1,@ReyBultos sabes que eso no es así
0,Estoy pensanfo seriamente ir mañana a Bilbao de caza y de compras Ohhh wait pero si yo no salgo de casa"
2,Ojala yo presentándome para el concurso de shawn pero como vergonzosa se nace y  seguro que no me dejan participar pues aqui estoy
0,@Sandrarammos dio que dice po que me hable si yo soy un libro abierto me puede habla pa conocerme quien quiera
2,Cuando le he dicho a la bollo que estoy morena se ha reído en mi cara
0,@aquilatiki no tengo  pero en iphone esta la app tubex que te deja salirte y seguir escuchando canciones y se pasan solas
1,@camille_blonde_ @yasmi_mendeguia lo tengo desde los 14 años juntos 32 casados 30 y yo me derrito si se acerca y el se desvive por k este
1,@RaulMJimenez_ @EdgarCabreraG siiiii y de nuevo estoy en lista para ir al programa. Y luego el concierto de OT
1,@cyboruga a mí me pasa a veces igual prueba que te lo cambien o algo  es que a mi me lo cambiaron hará unos meses porque antes no iba NÁ
0,@SATU_9R @LaF1es No pero dejarte la piel ir 7º y descartar los puntos sí. Lee el text Carlos nos lo explicó muy clarito
2,@ReinaDeLosGatos mira el hilo que está explicado  es el primer planeta (b) de la estrella Próxima Centaur Próxima Centauri b
2,@OmegaESP estaría a un paseo en tren de Madrid y tendría findes largos cada dos semanas...
1,@TheLordOfKai por eso he dicho "casi" como método sutil de aproximación
0,@lour_14 @CelopanYT Ojalá aunque la posibilidad es tan pequeña
2,@ImFebrer no me hagas daño  @xSeth_Army que cruel jajaja habría q verlo ^^
0,@Javiturpeiro Tanto que hace más de dos años ya que lo dejé y aún no me he atrevido a tener nada estable con nadie. Me da cosita...
0,@nmlss777 ojalá lo hubiera podido hacer negro
0,@seelphy Genial!! Será la última parada antes del estreno en salas
1,ojalá justin subiendo una foto comiéndose la boca con sofía para que os den por culo a todas
0,Tengo ganas de hacer un stream muy especial.. Un 24horas pero con un objetivo...
1,@goetha Jajaja ahí tenemos gustos diferentes pero así tb se puede hablar de todo  #TonyYSorayaEnMalaga
1,Alba Carrillo como buena modelo haciendo gala de su profesión en la entrevista a Willy Toledo  #HableConEllas
1,quién se viene conmigo mañana a beber a embarca ??
2,Un hastag por un buen motivo dadle a tope venga  #demoslelavuelta
1,@C3466003565 Cracias Cristina todo lo que me dices es una bendición tienes que ser paciente y veras como llega el milagro solo asiten Fe
1,Al final la triatlón ha salido pero por pura tozudez ... 7:07 de esfuerzos mi estado es de reventado para arriba
2,@Spaniart En cuando era pequeña y bailaba en mi pueblo descalza con un vestido  ¿Tu?
2,Creo que mi amor platónico de tw es gay y me acabo de poner tan triste
0,@Carlotayoutube me acabo de poner mala y mañana es la quedada en Málaga  ojalá recuperarme antes de la quedada♥
0,@kiwiliberal confundes conceptos este es el nivel medidas sociales ≠ socialismo. Buenas noches que mañana se madruga ¿o no?
0,@SuperPaperEnder Lo habrías hecho con o sin mí
2,@rushsmith se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy
0,@Currice se que no me vas a leer pero si pudieras decirme a que hora coges el ave mañana me harias muy feliz. No he podido verte hoy
0,@RoEnLaRed se que no me vas a leer pero si pudieras decirme a que hora coges el ave a mañana me harias muy feliz. No he podido verte hoy
0,Estoy poniendo fotos a lo loco porque no tengo las mias Pero no va tan mal...😏 https://t.co/uk0YcK18NU"
1,Y cada vez que lo digo no puedo evitar pensar que si no le hubiera "prestado" 650€ a ese ya tendría una de puta madre  whatever
0,@AntimadridVCF Si juegan bien pero no saben chutar estamos apañados.  Ninguno sabe chutar a gol en el Valencia?
0,@PGimenezFuentes @CiudadanosCs paso paso de tener que definir que es o no es una ostia que por ahi te escaqueas
2,Mandame mensajes de amor que me quiero sentir querida al despertarme que estoy muy sad
0,Y venga cuando os veáis sin un puto duro acordarse de mi guapis
0,Parafraseando a Salomó Es mejor perder a tu hijo a que lo partan por la mitad
2,Clásico día donostiarra para quedarse en casita con el fútbol #Donostia #Fútbol
1,gente d madrid fav aqi y os hablo qiero conocer a gente nueva
2,@PaddockGPWorld @miquelliso ¡Permiso ninguno por favor! La foto es de Miquel y yo encantado de poder verla en mi timeline
1,@dani_xelcox la parte de acción se me hizo muy pesada. Pero los momentos bonitos son muy bonitos
2,Rivera y Rajoy no han pactado que Nivea vuelva a lanzar pelotas de playa desde una avioneta como cuando era pequeño. Nos vemos el 25D
0,@carlosmoreno_ch claroooo o a varios solo que ya les vale ... PSOE roto etc
